number,href,title,ingredients,preparation
573,https://veganuary.com/recipes/almond-sweets/,APRICOT ALMOND BITES,"75g stoned dates
75g dried apricots
50g seedless raisins
2 tablespoons apple juice
40g chopped and browned almonds","Method
Place 75g stoned dates, 75g dried apricots, 50g seedless raisins and 2 tablespoons apple juice in a food processor or blender and work together until smooth, scraping down the sides as necessary.
Form the mixture into balls the size of a cherry, then roll them in 50g chopped and browned almonds until completely coated.
Love recipes like this? Want more? Sign up to Veganuary for delicious recipes, our celebrity cookbook, meal plans, nutritional advice, and more. Don't forget, it's all 100% free!
Recipe from The Meat Free Monday Cookbook. Foreword by Paul, Mary and Stella McCartney. Published by Kyle Books. Photography by Tara Fisher."
733,https://veganuary.com/recipes/strawberry-and-cream-cupcakes/,Strawberry and Cream Cupcakes,"200g strawberries, plus a few extra to decorate
100ml sunflower oil
100g golden caster sugar
4 tbsp ground flaxseed mixed with 6 tbsp water
180g gluten free self raising flour
1 tsp bicarbonate of soda
For the vanilla buttercream icing:
55g dairy-free sunflower margarine - I always use Pure
30ml rice milk or other dairy-free milk
? tsp vanilla extract
250g golden icing sugar","Preparation
Strawberries, raspberries, apples, even rhubarb would all work (the latter two would have to be cooked down with a little sugar first) and then topped with a generous spread of Vanilla Buttercream Icing. They're perfect for an afternoon tea or a children's tea party.
Makes 12 Cupcakes
Method
Preheat the oven to 180c and line a 12 hole muffin or cupcake tray with paper cases.
Hull the strawberries and place in a mixing bowl. Use a fork to mash the strawberries until pulpy and juicy.
Pour the oil into a large mixing bowl, add the sugar and beat together until combined. Stir in the flaxseed and water mixture until combined (it will be slightly tacky in consistency). Add the strawberries and flour and use a metal spoon to fold them into the mixture until mixed.
Spoon the mixture evenly into the cupcake cases, level the tops and bake in the oven for 20 minutes. Remove from the oven and transfer to a wire rack to cool completely.
Meanwhile, make the buttercream icing. Place the margarine, rice milk and vanilla extract into a mixing bowl, sift over half of the icing sugar and use an electric whisk to mix the ingredients together. I recommend using an electric whisk as it takes some time to get the icing mixture to the right creamy consistency - about 4 minutes. By all means do it by hand but it may take you much longer. Sift in the remaining icing sugar and continue to whisk until thick, glossy and creamy. Place the icing in the fridge to chill until ready to spread.
Once the cupcakes are completely cool, spread liberally with the icing and decorate with the fresh strawberries."
793,https://veganuary.com/recipes/lime-and-mango-cheesecake/,Lime and Mango Cheesecake,"Crust:
1 cup raw almonds
? cup medjool dates
Quarter cup desiccated coconut
2 teaspoons vanilla essence
Pinch sea salt
Filling:
2 ripe mangoes
Half a lime (juice and zest)
Half cup broken cashew nuts (soak overnight)
3 tablespoons coconut oil
5 tablespoons maple syrup
1 cup coconut cream
1 tablespoon fresh mint leaves
? teaspoon vanilla essence","Method
Whizz all the crust ingredients in a food processor until it forms into crumbs, then divide between four mini-tart pans. Use damp fingers, and press down until it resembles a crust. Leave to one side while you make the filling.
Process the mango, cashews (drained), lime juice and zest, coconut oil and cream, mint, vanilla and maple syrup until creamy.
Pour into crust cases, and freeze for at least two hours.
Remove from the freezer and leave for only a few minutes before serving. Garnish with fresh mint leaves or lime slices.
Serves 4."
833,https://veganuary.com/recipes/no-churn-bakewell-tart-ice-cream/,No Churn Bakewell Tart Ice Cream,"For the almond ice cream base:
250ml coconut cream
1 cup of raw cashews, soaked overnight
1 cup water
2 tsp almond extract
1 can of chickpeas, liquid drained off (just shy of 1 cup)
1 cup icing sugar
1/2 tsp cream of tartar
For the roasted cherries:
250g cherries, pitted and cut into halves
For the cookie dough:
50g vegan butter, softened
25g brown sugar
75g plain flour
1/4 tsp vanilla
Pinch of salt","Preparation
Preheat the oven to 350f.
Method
Halve and pit the cherries. Spread on a baking tray and roast for 15-20 minutes until soft. Set aside to cool. Next make the cookie dough, in a bowl beat together the butter and sugar. Sift in the flour and salt. Stir until fully combined. Set aside. Make the cashew cream. Drain and rinse the soaked cashews then add them to the blender. Add 1 cup water and blend on high until completely smooth. Set aside. Make the almond coconut whip. Beat the coconut cream in a stand mixer then add the almond extract. Pour in the cashew cream and beat again until fully incorporated. Pour into a container and set aside. Make the vegan meringue. Clean the mixer bowl. Pour the chickpea brine into a saucepan and reduce on a medium heat for 5 minutes. You should end up with just shy of 3/4 of a cup of liquid. Add chickpea brine to the mixer bowl. Beat on high with the balloon whisk attachment for 5-8 minutes. Once the soft peaks appear, add the cream of tartar. Beat for another 5 minutes, then slowly start adding the sugar bit by bit. Whilst the meringue is whipping, using your hands break off fingernail sizes of the cookie dough and set aside. Once the meringue has formed stiff peaks, immediately fold in the cashew coconut cream mixture. It will deflate by almost half. Stir in the roasted cherries and cookie dough. Pour the ice cream mixture into a container and place in the freezer for at least 8 hours, preferably overnight. Remove from the freezer 5-10 minutes before serving."
913,https://simple-veganista.com/vegan-oat-jam-thumbprint-cookies/,OAT JAM THUMBPRINT COOKIES,"1 1/2 cups oat flour (see notes)
1/2 cup rolled oats
1 teaspoon cinnamon
1 teaspoon baking powder
pinch of mineral salt
1/4 cup pure maple syrup
1/4 cup olive or coconut oil (in it's melted state) or applesauce
2 tablespoons almond butter, optional
1 teaspoon vanilla extract
triple berry chia jam or 100% fruit jam, for filling","Instructions Preheat oven to 350 degrees. Lined a baking sheet with parchment paper or silicone mat.
Mix: In a medium sized bowl combine the flour, oats, cinnamon, baking powder and salt. Add coconut oil, maple syrup and vanilla, blend until it comes together and forms a ball.
Roll & Flatten: Scoop 1 rounded tablespoons of the dough and shape into a ball. The dough will be moist so just do the best you can. You can also shape the mound on the cookie sheet. Using the bake of a rounded teaspoon, make an impression in the middle of each cookie. If edges crack a bit, press it together gently.
Add Jam: Add one teaspoon of fruit jam/filling into each dent.
Bake: Place in the oven, on the center rack, and bake for 10 -13 minutes, rotating the baking sheet once. Remove from oven, let cool a few minutes.
Makes 12 cookies"
254,https://veganuary.com/recipes/raspberry-martini-cocktail/,Raspberry Martini Cocktail,"35ml Moose Spirit
35ml Raspberry Puree/ juice
15ml Framboise
25ml Lime Juice
25ml Oggs Aquafaba
2 Teaspoons Gomme
Optional: Mint leave to garnish","Method
1. Add all ingredients in to a cocktail shaker and shake well.
2. Double strain through the cocktail shaker strainer and a wire mesh strainer in to a Martini glass.
3. Add optional mint leave garnish.
4. Serve!"
324,https://veganuary.com/recipes/vegan-chocolate-cake/,Vegan Chocolate Cake,"1 tablespoon lemon juice
300ml soya milk
275g self-raising flour
25g cocoa powder
1 level teaspoon bicarbonate of soda
175g caster sugar
150g Flora Freedom, melted (or similar alternative)
3 tablespoons golden syrup
For the icing:
75g Flora Freedom
200g icing sugar
25g cocoa powder
2 tablespoons water","Method
Preheat oven to 180° C, 160° C fan, Gas mark 4.
Add lemon juice to the milk and set aside.
Sieve together the flour, cocoa, caster sugar and bicarbonate of soda into a large mixing bowl.
Pour the milk, melted butter and golden syrup over the flour mixture and stir until it becomes a smooth batter.
Halve the mixture between two 20cm greased and base lined sandwich tins and bake in preheated oven for 35-40 minutes.
Check to see if your cake is cooked by inserting a skewer into the centre of each half. If it comes out clean, leave the cakes in the tins for 5 minutes before turning out and cooling on a wire rack.
Meanwhile, to make the icing beat together all ingredients until smooth.
When the cakes are completely cold, sandwich together with half of the icing. Spread the remaining icing over the top of the cake.
Like this recipe? Sign up to Veganuary today to get recipes like this delivered directly to your inbox."
374,https://veganuary.com/recipes/banoffee-whipped-cream-chocolate-syrup/,Banoffee with Whipped Cream and Chocolate Syrup,"For the Crust:
145g coconut flour
50g all-purpose flour
50g plant-based butter, melted
45ml maple syrup
45ml coconut oil, melted
1 flax egg (1 tbsp flax seeds: 3 tbsp water)
1 tsp cinnamon
For the Banana Caramel Cream:
1 ? packs Violife Creamy Original (or your favourite vegan cream cheese)
2 bananas
640g coconut milk can
100g coconut sugar
2 tsp vanilla extract
? tsp sea salt
For the Creamy Coconut Whipped Cream:
? pack Violife Creamy Original (or your favourite vegan cream cheese)
100g coconut cream from a tin (preferable from the freezer)
For the Cocospread Syrup:
1 pack Violife Cocospread (or your favourite chocolate spread)
4 tbsp coconut milk
To Decorate:
1 ripe banana, sliced thinly","Method
To make the crust, place all ingredients in a bowl and mix well, until combined. Transfer in a greased tart tin, with a 20cm diameter and use your fingers to spread the pastry out evenly.
Place in a preheated oven at 180°C for 15-20 minutes. Set aside to cool.
For the banana caramel cream, place all ingredients in an electric mixer and beat until creamy. Pour into the baked crust and place in the fridge to set for 2 hours.
To make the whipped cream, combine the Violife Creamy (or other vegan cream cheese) with the coconut milk, whisking constantly, until a whipped cream consistency is created. Place in a piping bag to decorate the banoffee tart.
Meanwhile, make the Cocospread syrup by whisking together the chocolate spread with the coconut milk, until combined.
Decorate the cake with banana slices, whipped cream and a drizzle of Cocospread syrup."
574,https://veganuary.com/recipes/carrot-cake-2/,Carrot Cake,"1 tablespoon lemon juice
100 ml soya milk
125 g dairy-free margarine
250 g soft brown sugar
225 g self-raising flour
? level teaspoon baking powder
? teaspoon mixed spice
175 g carrots, peeled and finely chopped
50 g sultanas
100 g dairy-free cream cheese
1 tablespoon lemon juice
75 g icing sugar","Method
Preheat oven to 180° C, 160° C fan, Gas mark 4. Add lemon juice to soya milk and set aside. Cream together Flora and sugar for 2-3 minutes. Sieve together the self-raising flour, baking powder and mixed spice. Gradually mix the soya milk into the flour mixture until it's smooth. Stir in the grated carrots and sultanas and blend well. Pour into a greased and lined 900g (2 lb) loaf tin and bake in preheated oven for 1-1 ? hours. Check to see if your cake is cooked by inserting a skewer into the centre. If it comes out clean, allow to cool for 5 minutes in the tin before turning out and cooling on a wire tray. Meanwhile, to make the icing beat together all ingredients until smooth. When the cake has cooled spread the icing over the top of the cake. Cut into generous slices to serve."
754,https://veganuary.com/recipes/decadent-chocolate-tart/,Decadent Chocolate Tart,"120g walnuts and pecans, or use sunflower seeds if making nut free [UK 4.2oz]
100g dessicated coconut [UK 3.5oz]
150g pitted dates [UK 5.3oz]
2 Tbsp cocoa powder [UK 1oz]
50 - 80 ml water [UK 1.8 - 2.8fl oz / USA 1.7 - 2.7 fl oz]
A pinch of sea salt
160g cocoa powder [UK 5.6oz / USA a little less than 3/4 cups]
500ml maple syrup [UK 17.6oz / USA 2.11cups]
210g coconut oil [UK 7.4oz]
The above measurements have been converted to meet universal standards and every effort has been taken to ensure accuracy.
Discover more decadent vegan dessert recipes!","Method
Firstly, line the cake tin with a sheet of cling film, laying it as smoothly as possible inside the tin.
Next, place the walnuts, coconut and cocoa powder into a food processor and pulse until of a fine breadcrumb consistency.
Add the dates and the pinch of sea salt and continue to pulse, and then add the minimum amount of water, pulsing as you go, until the mixture combines and pulls together. You can add the remaining water if you feel like the mixture isn't holding together.
Transfer the base mixture into the cake tin and press down lightly with your fingers to spread it over the base of the tin, then, using a spoon, smooth out the top layer of the mixture so that it forms an even base.
Place in the fridge and leave to chill while you make the topping.
Place the cocoa powder, maple syrup and coconut oil in a blender - I recommend using a high powered blender instead of a food processor as it will give you a creamier result.
Blitz the ingredients until you have a completely smooth, creamy filling - this may take a few minutes.
Pour the chocolate ganache filling over the base of the tart, level the top with the back of a spoon and then chill in the fridge for at least 3 hours before serving.
A little tip, when ready to serve, run a large knife under the hot tap before slicing the tart, repeat for every slice as this will give you the smoothest, leanest slices of tart."
774,https://veganuary.com/recipes/vanilla-fudge/,Vanilla Fudge,"370g Carnation Vegan Condensed Milk Alternative
120ml plant milk alternative
350g demerara sugar
115g vegan spread or butter alternative
2 tsp vanilla bean extract or vanilla extract","Method
Line a 20cm square cake tin with baking parchment. Set aside.
Place the ingredients into a large non-stick saucepan and melt over a low heat, stirring until the sugar dissolves.
We like to add a little pinch of salt to the caramel which you can do at the beginning of this step.
Bring to the boil then simmer for 5-8 minutes, stirring continuously and scraping the base of the pan. Take care while the mixture boils and during stirring as the fudge will be VERY hot! To see if it's ready, drop a little of the mixture into a jug of ice-cold water. A soft ball of fudge should form.
Alternatively, check with a sugar thermometer if you have one (the fudge should be approximately 112-115°C).
Remove the fudge from the heat and leave to cool for 5 minutes. Beat the mixture until it loses its shine and becomes very thick (this should take about 10 minutes).? You'll have a dead arm but it's worth it for the best ever vegan fudge!
You can add chopped chocolate, nuts, stem ginger, cookie pieces, alcohol, flavouring extracts whatever you like to the fudge after its cooled and then beat as usual.
Press into the prepared tin with the back of a spoon and leave to set before cutting into squares.
The fudge will keep for up to 2 weeks in an airtight container at room temperature."
794,https://veganuary.com/recipes/pomegranate-and-thyme-mocktail/,Pomegranate and Thyme Mocktail,"1/2 pomegranate
2 satsumas
1/2 lime
several sprigs of thyme
1 tsp agave (optional)","Preparation
Juice the pomegranate, satsumas and lime and place in a cocktail shaker with several ice-cubes. Gently rub the sprigs of thyme between your fingers to release the flavour and add to shaker along with agave if using. Shake vigorously until thoroughly muddled. Adorn glasses with a sprig of thyme, slice of lime, pomegranate seeds and satsuma peel. Pour and enjoy."
1024,https://simple-veganista.com/raw-banana-ice-crea/,RAW CHOCOLATE BANANA ICE CREAM,"3 frozen bananas
splash of almond milk or Vegan Cream, optional
1 heaping tablespoon raw cacao/cocoa powder
Optional toppings
sliced fruit
chopped nuts
cacao nibs or shredded coconut","Instructions Break frozen bananas into small pieces. Place bananas, splash of liquid and cocoa/cacao into blender or food processor, blend until desired consistency scraping down the sides every now and then, will take anywhere from 3 to 6 minutes. Add a tad more liquids as needed.
Scoop into individual bowl/s, top with fruit, nuts, cocoa nibs or coconut flakes. Enjoy right away.
Serves one generously, with enough to share if you like. :)"
25,https://veganuary.com/recipes/chocolate-fudge-cake/,Chocolate Fudge Cake,"260g self-raising flour
40g cocoa powder
2 teaspoons of baking powder
1/2 teaspoon of salt
200g golden caster sugar
200g dairy-free spread (I use Pure Sunflower Spread)
200g plain, dairy-free chocolate (70% or more)
400ml sweetened soya milk (I used the blue Vive Soy as it has a beautiful vanilla flavour to it)
1 tablespoon of vanilla extract
Ganache filling & topping:
100g plain chocolate (70% or more)
100g icing sugar
160ml tin of coconut cream
1 tablespoon of vanilla extract
1 tablespoon of dairy-free spread","Method
For the cake:
Pop the oven on to 180 degrees centrigrade
Grease two 8 inch cake tins (I recommend you use springform tins if you can as these sponges have a delicate structure)
Mix the flour, cocoa powder, salt baking powder together in one bowl and set to one side
Melt the plain chocolate and whisk together with the dairy-free spread, caster sugar, soya milk, & vanilla extract
Add the dry ingredients to the wet ingredients and mix with a metal spoon only until they are combined. Warning - don't use an electric whisk and don't mix any longer than absolutely necessary - I really mean it when I say just enough to ensure the ingredients are combined. Any lumps will work themselves out in the oven. If you're new to egg-free baking then this may seem counter-intuitive but unlike traditional baking, you want to keep air out until the cakes are in the oven.
Tap the bowl on the work surface to knock any air out of the mixture
Spoon equally into each of the cake tins
Tap each cake tin on the work surface to knock out any air you can
Place the tins in the oven for 20-25 minutes depending on your oven
Remove from the oven & test with a knife to ensure fully cooked
Leave to cool as they are for 5-10 minutes then remove the sides of the tin & leave to cool entirely
You should find that the sponges level off quite nicely so there'll be no need to slice off the top of one but if you need to, do so with care
For the Ganache:
Melt the chocolate, coconut cream, and dairy-free spread over a low heat
Sift in the icing sugar and stir in gently until you have a smooth, glossy mixture
Leave to cool enough to be firmer but not too firm so you can still pour over the top of the finished cake
Spread some of the ganache onto the bottom sponge and gently place the second sponge on top
Once the ganache has cooled enough, pour over the cake, using a knife to spread it evenly around the sides.
Garnish as you fancy, I did so with mixed berries as you can see!
Tip: Decorate the cake on a plate so that any excess ganache is caught. You may find it helps to pop it in the fridge to firm up the ganache so you can go back over with a knife to improve the presentation on the sides. If you're a real perfectionist when it comes to presentation (which I wasn't on this occassion), a knife warmed under the hot tap will help you to achieve a smooth & glossy finish when finishing off the sides)."
125,https://veganuary.com/recipes/beetroot-chocolate-cake/,Beetroot Chocolate Cake,"200g flour
90g caster sugar
1 tsp baking powder
1/2 tsp bicarbonate of soda
2 small beetroot, peeled, boiled and pureed
150g chocolate
1 tbsp golden syrup
1 tsp balsamic vinegar
for the frosting:
100g icing sugar
1 tbsp cocoa powder
1 tsp vanilla extract
for the topping:
100g raspberries
1 tbsp icing sugar","Method
Pre-heat the oven the 180 degrees celsius.
Sift the flour, baking powder and bicarb into a large bowl. Gently stir through the caster sugar.
Peel and boil the beetroot for around an hour and then puree in a blender. Whisk together with the golden syrup and balsamic.
Melt the chocolate in a double broiler and add to puree - stir until smooth.
Make a well in the centre of the flour mixture and add the wet ingredients. Gently fold and transfer to a lined cake tin. Bake for 30-35 mins or until a skewer comes out clean.
Allow the cake to cool completely before frosting - to make the cake completely even and suitable for the raspberry topping, slice off the top with a serrated knife.
Mix the icing sugar, cocoa powder and vanilla extract together before adding some water a tablespoon at a time (approx. 50-75ml or until it reaches the desired consistency), and beat with a spatula until thick and smooth. Spread over the whole cake using a palette knife.
Muddle the raspberries, leaving a few whole before stirring through the icing sugar. Just before serving top the cake with the raspberry mixture and slice."
245,https://veganuary.com/recipes/homemade-chocolate/,Homemade Fruit & Nut Chocolate,"? cup of melted coconut oil
1 heaped tbsp of cocoa powder
Dash of coconut milk (the one from a tin) - optional
Stevia or sweetener to taste. Maple syrup is also good
Handful of almonds, handful of hazelnuts, handful of raisins","Method
Gently melt the coconut oil on a very low heat.
Add cocoa, sweetener and stir until smooth.
Poor in a small dish lined with baking paper.
Pop all your nuts and raisins in small plastic bag and bash a few times to crush them. Sprinkle on the chocolate mix and place in the freezer for 10-15 min. (Make sure it stays flat.)
Once frozen break into pieces and enjoy loads!"
255,https://veganuary.com/recipes/ms-cupcakes-easy-peasy-2-layer-vegan-chocolate-cake/,Two Layer Vegan Chocolate Cake,"170g self-raising flour (gluten-free self-raising flour is okay too!)
30g cocoa powder
120g caster sugar or coconut sugar
1 tsp baking powder
200ml soya or nut milk
80ml sunflower oil
1 tsp vanilla extract
For the icing:
325g icing sugar
50g cocoa powder
60g vegetable fat (i.e. Trex or a Stork solid block Coconut Oil)
60g dairy-free margarine (Naturli Organic Vegan Spreadable is palm oil-free!)
20-30ml soya or nut milk
1 tsp vanilla extract","Method
For the cake:
Grease 2 round 8, 9 or 10? cake tins and preheat oven to about 185 C.
Stir all the dry ingredients together (flour, cocoa powder, sugar and baking powder) and then add the wet ingredients in (plant milk, oil and vanilla) remembering to stir just until mixed. Spoon the cake mixture into a prepared tin. Repeat process for the second layer.
Tap each tray onto the work surface to stop the raising agents working too quickly - you will see the bubbles pop. Bake about 20 minutes.
Cool for about 10-15 minutes and then remove cakes from tins and cool completely on a wire rack. Put the layers into a plastic air tight container for at least 2 hours before decorating.
For the icing:
Using an electric mixer (or a hand-held mixer), whip together the vegetable fat, margarine and vanilla until creamy (about 1 minute). Add half of the icing sugar and all the cocoa powder.
Continue mixing (slowly at first and then bringing up to speed) mixing until combined. Add the rest of the icing sugar and slowly drip in the plant-based milk until it reaches your desired consistency.
You do not need to add all of the plant-based milk if you feel it is soft enough!
Decorating:
Spread some of the chocolate icing between the 2 cake sponges and sandwich together. Spread the remaining icing on the top and along the sides of the cake if you wish. Add vegan sweets, sprinkles and chocolates to your heart's content!
Did you like this cake? Explore more vegan desserts."
515,https://veganuary.com/recipes/chocolate-orange-and-walnut-cookies/,"Chocolate, Orange and Walnut Cookies","220g margarine, at room temperature
120g caster sugar
120g soft brown sugar
100ml OGGS Aquafaba
350g plain flour, sifted
1 tsp bicarbonate of sod
1 tsp vanilla extract
200g chocolate chips
1 orange zest
50g hazelnuts, crushed","Method
1. Preheat the oven to 180°C (160°C if using a fan oven)/ gas mark 4 and line a baking tray with parchment paper.
2. Using an electric whisk, cream together the margarine and both types of sugar until the grains dissolve and the mixture becomes paler.
3. Whilst continuing to whisk the margarine and sugar, pour in the OGGS Aquafaba and the remaining ingredients, other than the chocolate chips and continue whisking 'til you've formed a lovely thick dough.
4. Add the dark chocolate chips, orange zest and crushed hazelnuts into the mixture and stir thoroughly with a big spoon.
5. Pop in the fridge for 30 minutes.
6. Using two teaspoons, gather spoonfuls of the dough and roll them into little balls, each roughly the size of a golf ball. Spread them out on a baking tray, about 6 per tray as they tend to spread out a lot.
7. Bake for 10-12 minutes. In this time, they should have turned golden, whilst retaining that crucial gooey centre."
565,https://veganuary.com/recipes/flourless-vegan-carrot-cake/,Flourless Vegan Carrot Cake,"3 Tbsp. ground flaxseed
200g coconut sugar
2 tsp vanilla essence
120ml melted coconut oil
200g ground almonds
100g desiccated coconut
2 tsp cinnamon
? tsp nutmeg
50g grated carrot
100g pecan nuts or walnuts, roughly chopped
Dairy-free icing (optional)
150g unsalted cashew nuts, soaked in boiling water for 30 minutes, or overnight in cold water
60ml agave or maple syrup
2 tbsp coconut oil
1 tsp vanilla extract
Pinch of sea salt","Method
First make the flax egg. Mix the 3 Tbsp. ground flaxseed with 9 Tbsp water and beat together. Let sit for 15 minutes. Preheat the oven to 160 °C/Gas 3. Beat the flax egg mixture, coconut sugar, vanilla and oil until light and well combined. Add the ground almonds, coconut, cinnamon and nutmeg, and stir until just combined. Then add the grated carrot and chopped nuts, and mix until well combined. Line a 23cm spring-form tin with baking paper and spray the sides with non-stick baking spray or oil. Spoon the batter into the prepared pan. Bake for 45 minutes to 1 hour, until a toothpick inserted in the cake comes out clean. Allow the cake to cool in the tin for about 10 minutes, then loosen the edges with a knife and remove from the tin to cool. When totally cool, prepare the icing (see below) and spread thickly all over the cake.
To make the icing, drain and rinse the soaked cashew nuts. Combine all the ingredients in a high-speed blender or food processor, and blend until smooth and creamy. You may need to scrape the mixture down and pulse a few times to achieve the desired consistency. Remove from the blender and set aside. Spread over the carrot cake once it has completely cooled."
795,https://veganuary.com/recipes/coffee-walnut-cake/,Coffee Walnut Cake,"2 mugs of self raising Flour
1 mug soft brown sugar
2 tablespoons fine coffee powder
1/2 mug sunflower oil
3/4 mug rice milk or Soya milk (rice milk makes it lighter)
For the icing:
10 oz icing sugar
2oz margarine
4 tablespoons liquid flavoured with coffee powder
walnuts chopped","Method
Blend all the ingredients together and pour equally into 2 round 7?x1 ?oiled and lined baking tins.
Cook on a med high heat for about 20-30 minutes.
When cool fill with butter cream using Sainsbury freefrom or a dairy free dairy margarine, and chopped walnuts"
1025,https://simple-veganista.com/no-bake-raspberry-vanilla-cheesecake/,NO-BAKE RASPBERRY VEGAN CHEESECAKE,"Crust
1 cup almonds, raw or toasted (old fashioned oats would be ok too)
1 cup medjool dates (about 10), pitted and chopped
pinch of mineral salt
Filling
3 cups raw cashews, soaked for 2 - 3 hours and drained
1/3 cup unsweetened vanilla cashew milk
1/3 - 1/2 cup pure maple syrup
1 heaping teaspoon vanilla powder or 1 teaspoon vanilla extract
pinch mineral salt
2 cups frozen or fresh raspberries
Toppings, optional
shaved dark chocolate or cacao nibs
1 - 2 cups frozen or fresh raspberries","Instructions Crust: Place almonds, dates and salt in a food processor/blender, and blend until course. Line a round 8 ? 8 or 9 ? 9 pan or spring-foam pan with parchment paper or cling wrap. Add the nut crust to the pan and gently press against the bottom and around the corners, filling in as evenly as possible.
Rinse food processor/blender and begin the filling.
Filling: Place the drained cashews, milk, maple syrup, vanilla and salt back in the food processor/blender, blend until smooth scraping down the sides as needed. Be patient and let the machine run a few minutes extra to be sure it's smooth. Add the raspberries to the filling and fold in by hand using a spatula. Add the mixture to the prepared pan, making sure to spread evenly filling in the entire pan. Gently tap pan on a flat, hard surface to remove air bubbles. Top with optional toppings (you can also add toppings after it's been frozen).
Freeze: Place in freezer for at least 6 hours to overnight.
Serve: Before serving, pull cake from pan and remove the parchment paper/cling wrap. Let set 5 - 10 minutes before slicing. Enjoy this easy, vegan cheesecake! It's quite addicting. :)
Keep leftovers in the refrigerator.
Serves 8 - 12
NOTES:
If you'd like to cut down on the nuts, try using old-fashioned oats in place of the almonds when making the crust.
Vary up the crust by adding 2 tablespoons of cacao powder for a chocolate version. Alternately, add in 1/4 cup shredded coconut for a coconut flavor. And, if you feel like making it supreme, add both the cacao and coconut when making the crust for maximum flavor!
Make this raw by using homemade nut-milk.
RECOMMENDED EQUIPMENT: I used this 8 x 8 spring foam pan. For more of my favorite cooking tools,shop my kitchen essentials."
855,https://veganuary.com/recipes/maple-cinnamon-peanut-butter-cookies/,Maple Cinnamon Peanut Butter Cookies,"100g rolled oats
4 tsp coconut oil (solid)
3 tbsp maple syrup
2 tbsp non-dairy milk
1 tsp vanilla extract
1.5 tsp cinnamon
1 tsp baking powder
50g dark chocolate, chopped into small pieces
2.5 tbsp peanut butter
Himalayan pink salt, for sprinkling","Preparation
For this recipe I have used dark vegan chocolate instead of chocolate chips. Cacao nibs are also great, you just don't get that satisfying melt.
Makes 15 small cookies.
Method
1. Heat the oven to180°C / 350°F / Gas Mark 4.
2. Putthe coconut oil into a ramekin and melt it in the oven.
4. Putall of the ingredients except the salt in a bowl and mix by hand until completely combined. Leaveit in the fridge for ten minutes.
5. Take a teaspoon of the mixture, roll it into a ball and place it on a parchment paper-lined tray. Repeat until all of the cookie mixture is used up.
6. Using your thumb, flatten each cookie ball gentlyand sprinkle a couple of flakes of the pink salt into each thumb print.
7. Cook for no more than 12 minutes, you don't want burnt chocolate!
I like to wait for these to cool down a little before tucking in, and I storethem in the fridge. For an extra treat (although not a guilty one) fill the thumb prints with sometoffee cashew cream. Yum!"
895,https://simple-veganista.com/almond-butter-lace-cookies-4-ingredients/,ALMOND BUTTER COOKIES (4 Ingredients),"1 cup almond butter, at room temp (crunchy or creamy)
1/2 cup coconut sugar or organic pure cane sugar
1 tablespoon vanilla extract
1 flax egg (1 heaping Tbsp flaxseed meal + 3 Tbsp non-dairy milk or water) or 1/2 large banana, mashed","Instructions Preheat oven to 350 degrees. Line baking sheet with a silpat, parchment paper, or leave baking sheet ungreased.
Flax egg: Start by making your flax egg. In a small bowl, place flaxseed meal and water/milk, stir and set aside to set, about 10 minutes. Or if using banana, mash well in a small bowl and set aside.
Mix: In a medium mixing bowl, combine nut butter, sugar, vanilla and flax egg/banana. Mix well until dough is stiffened and hard to mix, about 1 minute.
Scoop + flatten: Using a tablespoon measuring spoon, scoop out rounded tablespoons, place on cookie sheet about 2 inches apart. Using a fork or your index and middle finger, gently press to flatten, making a crisscross pattern. Your dough will seem oily and stick to the fork, it's normal with the almond butter, just be patient, you'll be rewarded soon. Feel free to sprinkle a little sugar or salt over each cookie.
Bake: Place baking sheet on middle rack and bake 10 - 13 minutes. Remove from oven and let cool.
Store: These cookies are best stored covered on a couple paper towels, the paper towels will help soak up some of the natural oil from the almond butter. Cookies will keep for up to 5 days. Or keep in the refrigerator for up to 2 weeks.
Makes approx. 18 cookies (that's if you don't eat the batter!)."
